==============================================================
  PROJECT ECHO  –  Session 2026-05-17 14:25:39
==============================================================
  File              : logs\echo_2026-05-17_14-25-39.log
--------------------------------------------------------------
  Initial population: 12
  Biomes            : 5  →  fertile(3.0x)  fertile(3.0x)  barren(0.2x)  neutral(1.0x)  neutral(1.0x)
  Initial food      : 20  (cap 60, spawn 3 / 3.0s)
--------------------------------------------------------------
  Hunger decay      : 4.0/s
  Energy wander/seek: 1.2/2.8 /s
  Energy rest rate  : 18.0/s
  Target FPS        : 60
==============================================================

[14:25:55.491] [REST_REASON         ] ECHO-01  | low_energy | energy=20.8 laziness=0.61
[14:25:55.491] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.7 risk=0.73
[14:25:55.507] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.7 risk=0.73
[14:25:55.524] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.6 risk=0.73
[14:25:55.541] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.6 risk=0.73
[14:25:55.559] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.5 risk=0.73
[14:25:55.576] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.5 risk=0.73
[14:25:55.591] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.4 risk=0.73
[14:25:55.608] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.4 risk=0.73
[14:25:55.624] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.4 risk=0.73
[14:25:55.625] [FOOD_FOUND          ] ECHO-07  | ate at (514, 169)  total=1
[14:25:55.641] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.3 risk=0.73
[14:25:55.657] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.3 risk=0.73
[14:25:55.658] [FOOD_FOUND          ] ECHO-07  | ate at (515, 169)  total=2
[14:25:55.674] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.2 risk=0.73
[14:25:55.674] [STATE_CHANGE        ] ECHO-07  | SEEK_FOOD (8.7s) -> WANDER  [normal]  h=20 e=58 s=52
[14:25:55.691] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.2 risk=0.73
[14:25:55.708] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.1 risk=0.73
[14:25:55.725] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.1 risk=0.73
[14:25:55.742] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.0 risk=0.73
[14:25:55.759] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=10.0 risk=0.73
[14:25:55.776] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=9.9 risk=0.73
[14:25:55.792] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=9.9 risk=0.73
[14:25:55.809] [SURVIVAL_DECISION   ] ECHO-04  | risky_food_search | energy=9.8 risk=0.73
[14:25:55.825] [DEATH               ] ECHO-04  | cause=starvation | lifespan=16.3s | state=SEEK_FOOD | hunger=100.0 | energy=9.8
--------------------------------------------------------------
  LIFE SUMMARY  –  ECHO-04
  Lifespan            : 16.3s
  Cause of death      : starvation
  Food eaten          : 0
  Distance travelled  : 199 px
  Social interactions : 0
  Time resting        : 0.0s
  Time socializing    : 0.0s
  Time seeking food   : 14.3s
  Dominant state      : SEEK_FOOD
  Best friend         : none
  Personality         : risk=0.73  lazy=0.26  social=0.73  greed=0.75
--------------------------------------------------------------
[14:25:56.708] [STATE_CHANGE        ] ECHO-08  | WANDER (5.3s) -> SEEK_FOOD  [normal]  h=55 e=61 s=62
[14:25:56.857] [STATE_CHANGE        ] ECHO-02  | REST (2.0s) -> WANDER  [normal]  h=20 e=63 s=57
[14:25:57.222] [STATE_CHANGE        ] ECHO-03  | WANDER (2.3s) -> SEEK_FOOD  [normal]  h=55 e=63 s=59
[14:25:57.302] [STATE_CHANGE        ] ECHO-10  | REST (2.0s) -> WANDER  [normal]  h=38 e=67 s=44
[14:25:57.620] [STATE_CHANGE        ] ECHO-01  | REST (2.1s) -> WANDER  [normal]  h=33 e=59 s=32
[14:25:57.836] [FOOD_FOUND          ] ECHO-03  | ate at (947, 379)  total=3
[14:25:58.050] [FOOD_FOUND          ] ECHO-05  | ate at (932, 264)  total=2
[14:25:58.249] [FOOD_FOUND          ] ECHO-03  | ate at (948, 381)  total=4
[14:25:58.501] [STATE_CHANGE        ] ECHO-09  | WANDER (10.1s) -> SEEK_FOOD  [normal]  h=55 e=63 s=31
[14:25:59.231] [STATE_CHANGE        ] ECHO-03  | SEEK_FOOD (2.0s) -> WANDER  [normal]  h=4 e=57 s=56  tgt=14px
[14:25:59.545] [STATS               ]          | pop=11  avg_hunger= 51.4  avg_energy= 48.9  hungry=4  social_events=0
[14:25:59.645] [FOOD_FOUND          ] ECHO-09  | ate at (895, 382)  total=3
[14:25:59.776] [IDLE_ENTER          ] ECHO-10  | pausing for 2.3s
[14:26:00.324] [FOOD_FOUND          ] ECHO-08  | ate at (1136, 516)  total=2
[14:26:00.340] [STATE_CHANGE        ] ECHO-08  | SEEK_FOOD (3.6s) -> WANDER  [normal]  h=35 e=51 s=57
[14:26:00.507] [STATE_CHANGE        ] ECHO-09  | SEEK_FOOD (2.0s) -> WANDER  [normal]  h=28 e=57 s=28  tgt=18px
[14:26:01.525] [STATE_CHANGE        ] ECHO-10  | WANDER (4.2s) -> SEEK_FOOD  [normal]  h=55 e=62 s=38
[14:26:01.858] [IDLE_ENTER          ] ECHO-03  | pausing for 4.4s
[14:26:02.523] [STATE_CHANGE        ] ECHO-09  | WANDER (2.0s) -> SOCIALIZE  [normal]  h=36 e=55 s=25
[14:26:02.539] [FOOD_FOUND          ] ECHO-05  | ate at (947, 345)  total=3
[14:26:02.555] [STATE_CHANGE        ] ECHO-05  | SEEK_FOOD (8.4s) -> REST  [normal]  h=19 e=24 s=13
[14:26:02.555] [REST_REASON         ] ECHO-05  | low_energy | energy=24.0 laziness=0.31
[14:26:02.945] [DEATH               ] ECHO-12  | cause=starvation | lifespan=23.4s | state=SEEK_FOOD | hunger=100.0 | energy=27.8
--------------------------------------------------------------
  LIFE SUMMARY  –  ECHO-12
  Lifespan            : 23.4s
  Cause of death      : starvation
  Food eaten          : 0
  Distance travelled  : 369 px
  Social interactions : 0
  Time resting        : 0.0s
  Time socializing    : 0.0s
  Time seeking food   : 17.2s
  Dominant state      : SEEK_FOOD
  Best friend         : none
  Personality         : risk=0.47  lazy=0.29  social=0.68  greed=0.70
--------------------------------------------------------------
[14:26:03.210] [STATE_CHANGE        ] ECHO-01  | WANDER (5.6s) -> SEEK_FOOD  [normal]  h=55 e=52 s=24
[14:26:03.657] [DEATH               ] ECHO-06  | cause=starvation | lifespan=24.1s | state=SEEK_FOOD | hunger=100.0 | energy=0.8
--------------------------------------------------------------
  LIFE SUMMARY  –  ECHO-06
  Lifespan            : 24.1s
  Cause of death      : starvation
  Food eaten          : 0
  Distance travelled  : 292 px
  Social interactions : 0
  Time resting        : 0.0s
  Time socializing    : 0.0s
  Time seeking food   : 17.2s
  Dominant state      : SEEK_FOOD
  Best friend         : none
  Personality         : risk=0.21  lazy=0.53  social=0.33  greed=0.66
--------------------------------------------------------------
[14:26:03.708] [STATE_CHANGE        ] ECHO-11  | WANDER (9.8s) -> SEEK_FOOD  [normal]  h=55 e=48 s=35
[14:26:04.305] [FOOD_FOUND          ] ECHO-10  | ate at (553, 182)  total=3
[14:26:04.306] [RIVALRY             ] ECHO-10  | with ECHO-01  | affinity=  -2.6 (Δ-3.0)
[14:26:04.322] [STATE_CHANGE        ] ECHO-10  | SEEK_FOOD (2.8s) -> WANDER  [normal]  h=31 e=54 s=34
[14:26:04.420] [STATE_CHANGE        ] ECHO-07  | WANDER (8.7s) -> SEEK_FOOD  [normal]  h=55 e=47 s=39
[14:26:04.553] [STATS               ]          | pop=9  avg_hunger= 45.0  avg_energy= 50.8  hungry=3  social_events=0
[14:26:04.569] [STATE_CHANGE        ] ECHO-05  | REST (2.0s) -> SOCIALIZE  [normal]  h=27 e=60 s=10
[14:26:04.569] [SOCIAL              ] ECHO-05  | interacting with ECHO-03  total=1
[14:26:05.538] [STATE_CHANGE        ] ECHO-08  | WANDER (5.1s) -> SEEK_FOOD  [normal]  h=55 e=44 s=49
[14:26:05.572] [STATE_CHANGE        ] ECHO-02  | WANDER (8.6s) -> SEEK_FOOD  [normal]  h=55 e=52 s=44
[14:26:06.157] [SOCIAL              ] ECHO-09  | interacting with ECHO-03  total=1
[14:26:06.477] [FOOD_FOUND          ] ECHO-01  | ate at (557, 152)  total=3
[14:26:06.493] [STATE_CHANGE        ] ECHO-01  | SEEK_FOOD (3.2s) -> SOCIALIZE  [normal]  h=33 e=43 s=19
[14:26:06.526] [FOOD_FOUND          ] ECHO-11  | ate at (474, 120)  total=3
[14:26:06.526] [RIVALRY             ] ECHO-11  | with ECHO-07  | affinity=  -2.6 (Δ-3.0)
[14:26:06.542] [STATE_CHANGE        ] ECHO-11  | SEEK_FOOD (2.8s) -> WANDER  [normal]  h=31 e=41 s=31
[14:26:08.640] [STATE_CHANGE        ] ECHO-11  | WANDER (2.1s) -> SOCIALIZE  [normal]  h=39 e=38 s=28
[14:26:09.474] [SOCIAL              ] ECHO-01  | interacting with ECHO-11  total=1
[14:26:09.474] [SOCIAL              ] ECHO-11  | interacting with ECHO-01  total=1
[14:26:09.639] [STATE_CHANGE        ] ECHO-05  | SOCIALIZE (5.0s) -> WANDER  [normal]  h=47 e=54 s=50  tgt=29px
[14:26:09.640] [STATS               ]          | pop=9  avg_hunger= 57.3  avg_energy= 41.8  hungry=4  social_events=4
[14:26:09.775] [FOOD_FOUND          ] ECHO-07  | ate at (509, 101)  total=3
[14:26:10.229] [STATE_CHANGE        ] ECHO-10  | WANDER (5.8s) -> SOCIALIZE  [normal]  h=55 e=47 s=25
[14:26:11.695] [STATE_CHANGE        ] ECHO-05  | WANDER (2.1s) -> SEEK_FOOD  [normal]  h=55 e=52 s=47
[14:26:12.077] [STATE_CHANGE        ] ECHO-03  | WANDER (12.8s) -> SEEK_FOOD  [normal]  h=55 e=42 s=36
[14:26:12.275] [STATE_CHANGE        ] ECHO-11  | SOCIALIZE (3.6s) -> REST  [normal]  h=54 e=34 s=50  tgt=14px
[14:26:12.275] [REST_REASON         ] ECHO-11  | low_energy | energy=33.7 laziness=0.64
[14:26:12.644] [FOOD_FOUND          ] ECHO-07  | ate at (517, 130)  total=4
[14:26:12.660] [STATE_CHANGE        ] ECHO-07  | SEEK_FOOD (8.2s) -> REST  [normal]  h=18 e=24 s=27
[14:26:12.661] [REST_REASON         ] ECHO-07  | low_energy | energy=24.2 laziness=0.64
[14:26:13.111] [SOCIAL              ] ECHO-09  | interacting with ECHO-03  total=2
[14:26:13.344] [STATE_CHANGE        ] ECHO-01  | SOCIALIZE (6.9s) -> SEEK_FOOD  [normal]  h=60 e=35 s=50  tgt=10px
[14:26:13.562] [STATE_CHANGE        ] ECHO-09  | SOCIALIZE (11.0s) -> SEEK_FOOD  [emergency_hunger]  h=80 e=42 s=43  tgt=55px
[14:26:13.930] [FOOD_FOUND          ] ECHO-05  | ate at (979, 366)  total=4
[14:26:13.930] [RIVALRY             ] ECHO-05  | with ECHO-09  | affinity=  -2.5 (Δ-3.0)
[14:26:13.947] [STATE_CHANGE        ] ECHO-05  | SEEK_FOOD (2.3s) -> WANDER  [normal]  h=29 e=46 s=44
[14:26:13.997] [FOOD_FOUND          ] ECHO-03  | ate at (1047, 354)  total=5
[14:26:14.082] [STATE_CHANGE        ] ECHO-03  | SEEK_FOOD (2.0s) -> WANDER  [normal]  h=28 e=36 s=33  tgt=19px
[14:26:14.281] [STATE_CHANGE        ] ECHO-11  | REST (2.0s) -> SEEK_FOOD  [normal]  h=62 e=70 s=47
[14:26:14.645] [STATS               ]          | pop=9  avg_hunger= 61.8  avg_energy= 40.7  hungry=6  social_events=1
[14:26:14.662] [STATE_CHANGE        ] ECHO-07  | REST (2.0s) -> SOCIALIZE  [normal]  h=26 e=60 s=24
[14:26:14.662] [SOCIAL              ] ECHO-07  | interacting with ECHO-11  total=1
[14:26:14.978] [FOOD_FOUND          ] ECHO-01  | ate at (501, 140)  total=4
[14:26:14.979] [RIVALRY             ] ECHO-01  | with ECHO-11  | affinity=   0.6 (Δ-3.0)
[14:26:15.281] [FOOD_FOUND          ] ECHO-08  | ate at (1102, 369)  total=3
[14:26:15.346] [STATE_CHANGE        ] ECHO-01  | SEEK_FOOD (2.0s) -> REST  [normal]  h=33 e=30 s=47  tgt=14px
[14:26:15.346] [REST_REASON         ] ECHO-01  | low_energy | energy=29.7 laziness=0.61
[14:26:16.610] [STATE_CHANGE        ] ECHO-10  | SOCIALIZE (6.4s) -> SEEK_FOOD  [emergency_hunger]  h=80 e=39 s=25
[14:26:16.809] [FOOD_FOUND          ] ECHO-11  | ate at (503, 148)  total=4
[14:26:17.074] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=20.0 risk=0.68
[14:26:17.075] [FOOD_FOUND          ] ECHO-09  | ate at (982, 386)  total=4
[14:26:17.091] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.9 risk=0.68
[14:26:17.107] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.9 risk=0.68
[14:26:17.124] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.8 risk=0.68
[14:26:17.141] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.8 risk=0.68
[14:26:17.157] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.8 risk=0.68
[14:26:17.174] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.7 risk=0.68
[14:26:17.192] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.7 risk=0.68
[14:26:17.209] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.6 risk=0.68
[14:26:17.226] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.6 risk=0.68
[14:26:17.243] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.5 risk=0.68
[14:26:17.260] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.5 risk=0.68
[14:26:17.277] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.4 risk=0.68
[14:26:17.293] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.4 risk=0.68
[14:26:17.309] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.3 risk=0.68
[14:26:17.309] [IDLE_ENTER          ] ECHO-03  | pausing for 2.3s
[14:26:17.325] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.3 risk=0.68
[14:26:17.341] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.2 risk=0.68
[14:26:17.358] [STATE_CHANGE        ] ECHO-01  | REST (2.0s) -> WANDER  [normal]  h=41 e=66 s=44
[14:26:17.359] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.2 risk=0.68
[14:26:17.374] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.1 risk=0.68
[14:26:17.391] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.1 risk=0.68
[14:26:17.409] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.0 risk=0.68
[14:26:17.425] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.0 risk=0.68
[14:26:17.443] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=19.0 risk=0.68
[14:26:17.460] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.9 risk=0.68
[14:26:17.479] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.9 risk=0.68
[14:26:17.496] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.8 risk=0.68
[14:26:17.513] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.8 risk=0.68
[14:26:17.529] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.7 risk=0.68
[14:26:17.546] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.7 risk=0.68
[14:26:17.563] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.6 risk=0.68
[14:26:17.580] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.6 risk=0.68
[14:26:17.597] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.5 risk=0.68
[14:26:17.615] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.5 risk=0.68
[14:26:17.632] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.4 risk=0.68
[14:26:17.648] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.4 risk=0.68
[14:26:17.665] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.3 risk=0.68
[14:26:17.681] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.3 risk=0.68
[14:26:17.697] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.2 risk=0.68
[14:26:17.713] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.2 risk=0.68
[14:26:17.729] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.2 risk=0.68
[14:26:17.745] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.1 risk=0.68
[14:26:17.762] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.1 risk=0.68
[14:26:17.779] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.0 risk=0.68
[14:26:17.795] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=18.0 risk=0.68
[14:26:17.811] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.9 risk=0.68
[14:26:17.827] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.9 risk=0.68
[14:26:17.844] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.8 risk=0.68
[14:26:17.861] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.8 risk=0.68
[14:26:17.877] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.7 risk=0.68
[14:26:17.893] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.7 risk=0.68
[14:26:17.909] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.6 risk=0.68
[14:26:17.927] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.6 risk=0.68
[14:26:17.944] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.5 risk=0.68
[14:26:17.961] [IDLE_ENTER          ] ECHO-01  | pausing for 4.2s
[14:26:17.961] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.5 risk=0.68
[14:26:17.978] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.5 risk=0.68
[14:26:17.979] [STATE_CHANGE        ] ECHO-07  | SOCIALIZE (3.3s) -> WANDER  [normal]  h=39 e=56 s=50  tgt=10px
[14:26:17.994] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.4 risk=0.68
[14:26:18.010] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.4 risk=0.68
[14:26:18.028] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.3 risk=0.68
[14:26:18.045] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.3 risk=0.68
[14:26:18.062] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.2 risk=0.68
[14:26:18.079] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.2 risk=0.68
[14:26:18.095] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.1 risk=0.68
[14:26:18.112] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.1 risk=0.68
[14:26:18.129] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.0 risk=0.68
[14:26:18.146] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=17.0 risk=0.68
[14:26:18.163] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.9 risk=0.68
[14:26:18.180] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.9 risk=0.68
[14:26:18.197] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.8 risk=0.68
[14:26:18.214] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.8 risk=0.68
[14:26:18.231] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.7 risk=0.68
[14:26:18.231] [FOOD_FOUND          ] ECHO-11  | ate at (514, 148)  total=5
[14:26:18.247] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.7 risk=0.68
[14:26:18.247] [STATE_CHANGE        ] ECHO-11  | SEEK_FOOD (4.0s) -> WANDER  [normal]  h=8 e=59 s=41
[14:26:18.263] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.7 risk=0.68
[14:26:18.280] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.6 risk=0.68
[14:26:18.297] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.6 risk=0.68
[14:26:18.313] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.5 risk=0.68
[14:26:18.330] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.5 risk=0.68
[14:26:18.347] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.4 risk=0.68
[14:26:18.364] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.4 risk=0.68
[14:26:18.381] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.3 risk=0.68
[14:26:18.397] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.3 risk=0.68
[14:26:18.414] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.2 risk=0.68
[14:26:18.431] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.2 risk=0.68
[14:26:18.448] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.1 risk=0.68
[14:26:18.465] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.1 risk=0.68
[14:26:18.481] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.0 risk=0.68
[14:26:18.498] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.0 risk=0.68
[14:26:18.514] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=16.0 risk=0.68
[14:26:18.530] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.9 risk=0.68
[14:26:18.547] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.9 risk=0.68
[14:26:18.563] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.8 risk=0.68
[14:26:18.579] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.8 risk=0.68
[14:26:18.597] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.7 risk=0.68
[14:26:18.614] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.7 risk=0.68
[14:26:18.631] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.6 risk=0.68
[14:26:18.647] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.6 risk=0.68
[14:26:18.663] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.5 risk=0.68
[14:26:18.680] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.5 risk=0.68
[14:26:18.697] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.4 risk=0.68
[14:26:18.714] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.4 risk=0.68
[14:26:18.730] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.3 risk=0.68
[14:26:18.747] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.3 risk=0.68
[14:26:18.764] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.3 risk=0.68
[14:26:18.781] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.2 risk=0.68
[14:26:18.797] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.2 risk=0.68
[14:26:18.814] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.1 risk=0.68
[14:26:18.830] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.1 risk=0.68
[14:26:18.846] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.0 risk=0.68
[14:26:18.862] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=15.0 risk=0.68
[14:26:18.879] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.9 risk=0.68
[14:26:18.896] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.9 risk=0.68
[14:26:18.912] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.8 risk=0.68
[14:26:18.930] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.8 risk=0.68
[14:26:18.946] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.7 risk=0.68
[14:26:18.963] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.7 risk=0.68
[14:26:18.979] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.6 risk=0.68
[14:26:18.996] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.6 risk=0.68
[14:26:19.013] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.6 risk=0.68
[14:26:19.030] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.5 risk=0.68
[14:26:19.047] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.5 risk=0.68
[14:26:19.064] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.4 risk=0.68
[14:26:19.081] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.4 risk=0.68
[14:26:19.098] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.3 risk=0.68
[14:26:19.114] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.3 risk=0.68
[14:26:19.131] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.2 risk=0.68
[14:26:19.147] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.2 risk=0.68
[14:26:19.163] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.1 risk=0.68
[14:26:19.179] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.1 risk=0.68
[14:26:19.196] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.0 risk=0.68
[14:26:19.213] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=14.0 risk=0.68
[14:26:19.230] [SURVIVAL_DECISION   ] ECHO-02  | risky_food_search | energy=13.9 risk=0.68
