
============================================================
  PROJECT ECHO – Session 2026-05-17 13:00:12
============================================================
[13:02:11.219] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:11.235] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:11.300] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:11.317] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:11.334] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:11.419] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:11.436] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.436] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:11.436] [STATS        ]          | pop=12  avg_hunger= 71.6  avg_energy=  6.3  hungry=10  social_events=0
[13:02:11.452] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:11.505] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:11.522] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.539] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:11.555] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:11.572] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:11.623] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:11.639] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.639] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:11.659] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:11.676] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:11.726] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:11.742] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.760] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:11.777] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:11.793] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:11.841] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:11.859] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.875] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:11.891] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:11.907] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:11.972] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:11.972] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:11.989] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:11.989] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.006] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.023] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:12.072] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.089] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.089] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.106] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.123] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.140] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:12.173] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.189] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.206] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.222] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.239] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.255] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:12.272] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.288] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.322] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.338] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.354] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.370] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:12.386] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.404] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.438] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.454] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.472] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.488] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:12.504] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.538] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.554] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.587] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.602] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:12.618] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.652] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.670] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.703] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:12.721] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:12.737] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:12.770] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.787] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.804] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.820] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:12.836] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:12.885] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:12.901] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:12.919] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:12.935] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:12.953] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.001] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.020] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.020] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.036] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.053] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.070] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.136] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.136] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.153] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.153] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.170] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.187] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.238] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.254] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.255] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.271] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.287] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.304] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.355] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.355] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.371] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.371] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.404] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.421] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.454] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.470] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.471] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.486] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.518] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.534] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.550] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.567] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.584] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.600] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.617] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.634] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.652] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.670] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.701] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.719] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.735] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.752] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:13.768] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:13.783] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.816] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.832] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.868] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:13.885] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:13.903] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:13.935] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:13.953] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:13.987] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:14.004] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:14.020] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:14.069] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:14.085] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.086] [FOOD_FOUND   ] ECHO-06  | ate at (917, 291)
[13:02:14.086] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:14.102] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:14.119] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:14.186] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:14.186] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:14.202] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.203] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:14.220] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:14.237] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:14.285] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:14.286] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:14.302] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.303] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:14.353] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:14.369] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:14.402] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:14.419] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:14.419] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> WANDER
[13:02:14.437] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.454] [STATE_CHANGE ] ECHO-07  | WANDER -> REST
[13:02:14.470] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:14.470] [STATE_CHANGE ] ECHO-07  | REST -> WANDER
[13:02:14.504] [STATE_CHANGE ] ECHO-07  | WANDER -> SOCIALIZE
[13:02:14.537] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:14.553] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:14.570] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:14.571] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:14.586] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:14.587] [IDLE_ENTER   ] ECHO-05  | pausing for 1.6s
[13:02:14.587] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:14.653] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:14.672] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.690] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:14.692] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:14.707] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:14.775] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:14.791] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.809] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:14.811] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:14.827] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:14.892] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:14.908] [STATE_CHANGE ] ECHO-05  | REST -> SOCIALIZE
[13:02:14.925] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:14.926] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:14.942] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:14.992] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.009] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> REST
[13:02:15.025] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.059] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.076] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.092] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.110] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.126] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.142] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.159] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.176] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.209] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.225] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.241] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.258] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.274] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.291] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.307] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.323] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.358] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.375] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.391] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.407] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.407] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.423] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.473] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.489] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.505] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.506] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.522] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.522] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.572] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.589] [STATE_CHANGE ] ECHO-05  | REST -> WANDER
[13:02:15.622] [STATE_CHANGE ] ECHO-05  | WANDER -> SOCIALIZE
[13:02:15.622] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.639] [STATE_CHANGE ] ECHO-05  | SOCIALIZE -> WANDER
[13:02:15.639] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.687] [STATE_CHANGE ] ECHO-05  | WANDER -> REST
[13:02:15.705] [STATE_CHANGE ] ECHO-05  | REST -> SEEK_FOOD
[13:02:15.739] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.755] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.853] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.870] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:15.968] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:15.985] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.087] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.103] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.186] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.202] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.299] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.318] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.418] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.435] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.452] [STATS        ]          | pop=12  avg_hunger= 84.9  avg_energy=  4.6  hungry=11  social_events=0
[13:02:16.550] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.566] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.647] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.665] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.766] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:16.783] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:16.849] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> SEEK_FOOD
[13:02:16.982] [FOOD_FOUND   ] ECHO-10  | ate at (584, 108)
[13:02:18.083] [FOOD_FOUND   ] ECHO-11  | ate at (1084, 646)
[13:02:20.814] [FOOD_FOUND   ] ECHO-06  | ate at (969, 351)
[13:02:20.832] [STATE_CHANGE ] ECHO-06  | SEEK_FOOD -> REST
[13:02:21.017] [STATE_CHANGE ] ECHO-06  | REST -> SEEK_FOOD
[13:02:21.050] [FOOD_FOUND   ] ECHO-08  | ate at (118, 220)
[13:02:21.468] [STATS        ]          | pop=12  avg_hunger= 85.4  avg_energy=  2.6  hungry=12  social_events=0
[13:02:22.142] [FOOD_FOUND   ] ECHO-04  | ate at (1041, 132)
[13:02:23.534] [FOOD_FOUND   ] ECHO-07  | ate at (804, 329)
[13:02:23.552] [STATE_CHANGE ] ECHO-07  | SEEK_FOOD -> REST
[13:02:24.169] [FOOD_FOUND   ] ECHO-05  | ate at (667, 181)
[13:02:24.185] [STATE_CHANGE ] ECHO-05  | SEEK_FOOD -> REST
[13:02:24.452] [STATE_CHANGE ] ECHO-05  | REST -> SEEK_FOOD
[13:02:24.667] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:24.699] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:24.716] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:24.817] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:24.833] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:24.932] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:24.950] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.048] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:25.064] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.163] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:25.179] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.278] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:25.294] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.396] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:25.413] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.512] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:25.528] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:25.612] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> SEEK_FOOD
[13:02:26.469] [STATS        ]          | pop=12  avg_hunger= 88.1  avg_energy=  2.6  hungry=12  social_events=0
[13:02:26.704] [FOOD_FOUND   ] ECHO-06  | ate at (1024, 326)
[13:02:26.724] [STATE_CHANGE ] ECHO-06  | SEEK_FOOD -> REST
[13:02:28.455] [FOOD_FOUND   ] ECHO-01  | ate at (1192, 586)
[13:02:28.755] [FOOD_FOUND   ] ECHO-04  | ate at (1069, 128)
[13:02:28.822] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:28.921] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:28.938] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:28.954] [FOOD_FOUND   ] ECHO-12  | ate at (250, 205)
[13:02:29.035] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.052] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.153] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.169] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.269] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.286] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.385] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.402] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.484] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.501] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.617] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.633] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.732] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> REST
[13:02:29.748] [STATE_CHANGE ] ECHO-06  | REST -> SOCIALIZE
[13:02:29.766] [STATE_CHANGE ] ECHO-06  | SOCIALIZE -> SEEK_FOOD
[13:02:30.117] [FOOD_FOUND   ] ECHO-07  | ate at (812, 394)
[13:02:30.134] [STATE_CHANGE ] ECHO-07  | SEEK_FOOD -> REST
[13:02:30.703] [FOOD_FOUND   ] ECHO-08  | ate at (159, 136)
[13:02:30.784] [FOOD_FOUND   ] ECHO-05  | ate at (599, 243)
[13:02:30.800] [STATE_CHANGE ] ECHO-05  | SEEK_FOOD -> REST
[13:02:30.902] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.003] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.019] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.118] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.135] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.235] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.286] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.470] [STATS        ]          | pop=12  avg_hunger= 78.4  avg_energy=  4.6  hungry=10  social_events=0
[13:02:31.521] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.537] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.638] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.654] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.736] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.753] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.852] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.869] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:31.967] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:31.984] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:32.085] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:32.100] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:32.198] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:32.214] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:32.319] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:32.335] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:32.418] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:32.433] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
[13:02:32.532] [STATE_CHANGE ] ECHO-07  | SOCIALIZE -> REST
[13:02:32.549] [STATE_CHANGE ] ECHO-07  | REST -> SOCIALIZE
